Objective,Arch,Prompt,Model,Scenario,Seed,Run,llm_calls,json_generation_failures,llm_missing_or_invalid_actions,charging_station_utilization_rate,elapsed_seconds,steps to first delivery,total deliveries,total steps,deliveries_per_1000_steps,llm_calls_per_1000_steps,llm_calls_per_delivery,invalid_action_rate,json_failure_rate,summary_json_path
Calls,Shared,Natural,llama 3b (3.2),medium_balanced_4v4,0,session_20260329_094333,1643,NA,0,0.0218878248974,4142.84674954,48,6,731,8.20793433653,2247.60601915,273.833333333,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/medium_balanced_4v4/language/summary.json
Calls,Shared,Natural,llama 3b (3.2),medium_agv_heavy_6v2,0,session_20260329_094333,3044,NA,0,0.106336805556,4894.83386779,26,20,1152,17.3611111111,2642.36111111,152.2,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,mistral 7b,tiny_balanced_1v1,0,session_20260329_094333,665,NA,0,0.107535321821,841.897990942,34,2,637,3.13971742543,1043.95604396,332.5,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/tiny_balanced_1v1/language/summary.json
Calls,Shared,Natural,mistral 7b,small_picker_heavy_2v4,0,session_20260329_094333,1715,NA,0,0.0908152734778,3328.23710418,24,6,969,6.1919504644,1769.86584107,285.833333333,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/small_picker_heavy_2v4/language/summary.json
Calls,Shared,Natural,mistral 7b,small_balanced_2v2,0,session_20260329_094333,3664,NA,0,0.267042475092,5263.00168872,39,12,1907,6.29260618773,1921.34242265,305.333333333,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/small_balanced_2v2/language/summary.json
Calls,Shared,Natural,mistral 7b,small_agv_heavy_4v2,0,session_20260329_094333,4881,NA,0,0.223776795942,7810.32520533,33,19,2037,9.32744231713,2396.17083947,256.894736842,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/small_agv_heavy_4v2/language/summary.json
Calls,Shared,Natural,mistral 7b,medium_balanced_4v4,0,session_20260329_094333,3420,NA,0,0.191698352345,6522.2922554,46,5,789,6.3371356147,4334.60076046,684,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/medium_balanced_4v4/language/summary.json
Calls,Shared,Natural,mistral 7b,medium_agv_heavy_6v2,0,session_20260329_094333,2590,NA,0,0.0376506024096,7535.55679274,40,15,913,16.4293537788,2836.80175246,172.666666667,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,gemma 12b,tiny_balanced_1v1,0,session_20260329_094333,1442,NA,0,0.119769557307,3066.85486245,35,20,1649,12.1285627653,874.469375379,72.1,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/tiny_balanced_1v1/language/summary.json
Calls,Shared,Natural,gemma 12b,small_picker_heavy_2v4,0,session_20260329_094333,4083,NA,0,0.136281355056,11138.7765851,24,20,2578,7.7579519007,1583.78588053,204.15,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/small_picker_heavy_2v4/language/summary.json
Calls,Shared,Natural,gemma 12b,small_balanced_2v2,0,session_20260329_094333,140,NA,0,0.101,422.168847084,,0,500,0,280,,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/small_balanced_2v2/language/summary.json
Calls,Shared,Natural,gemma 12b,small_agv_heavy_4v2,0,session_20260329_094333,1805,NA,0,0.146255947909,5112.12215233,41,11,1331,8.26446280992,1356.12321563,164.090909091,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/small_agv_heavy_4v2/language/summary.json
Calls,Shared,Natural,gemma 12b,medium_balanced_4v4,0,session_20260329_094333,1456,NA,0,0.119227353464,5759.30449247,46,6,1126,5.32859680284,1293.07282416,242.666666667,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/medium_balanced_4v4/language/summary.json
Calls,Shared,Natural,gemma 12b,medium_agv_heavy_6v2,0,session_20260329_094333,1048,NA,0,0.101334951456,3496.42346215,40,6,824,7.28155339806,1271.84466019,174.666666667,0,NA,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/medium_agv_heavy_6v2/language/summary.json
